Date,Ambev,Petro,Magalu,B3,Bradesco,Bova
2017-07-25 00:00:00-03:00,15.558727264404297,5.825491905212402,1.2978166341781616,5.643993377685547,12.93815803527832,63.47999954223633
2017-07-26 00:00:00-03:00,15.517526626586914,5.754987716674805,1.2878504991531372,5.606095314025879,12.826065063476562,62.810001373291016
2017-07-27 00:00:00-03:00,15.748271942138672,5.7285475730896,1.3038482666015625,5.608799934387207,12.808821678161621,63.04999923706055
2017-07-28 00:00:00-03:00,15.740026473999023,5.785831451416016,1.3735697269439697,5.60338830947876,12.826065063476562,63.38999938964844
2017-07-31 00:00:00-03:00,15.781231880187988,5.856338977813721,1.374507188796997,5.546543598175049,13.015762329101562,63.720001220703125
2017-08-01 00:00:00-03:00,15.855401039123535,5.781426429748535,1.3875064849853516,5.657526016235352,13.175277709960938,64.2300033569336
2017-08-02 00:00:00-03:00,15.987253189086914,5.953283309936523,1.393239140510559,5.706252098083496,13.35601806640625,64.91999816894531
2017-08-03 00:00:00-03:00,15.871882438659668,5.865150451660156,1.3953367471694946,5.72520112991333,13.351709365844727,64.44999694824219
2017-08-04 00:00:00-03:00,15.871882438659668,5.904809951782227,1.4723646640777588,5.700838088989258,13.364648818969727,64.70999908447266
2017-08-07 00:00:00-03:00,15.946049690246582,5.970909595489502,1.498590111732483,5.819944381713867,13.519954681396484,65.62999725341797
2017-08-08 00:00:00-03:00,15.979011535644531,5.944469451904297,1.477534294128418,5.773926258087158,13.662317276000977,65.66000366210938
2017-08-09 00:00:00-03:00,16.00373649597168,5.9576897621154785,1.5190831422805786,5.757684230804443,13.670948028564453,65.44000244140625
2017-08-10 00:00:00-03:00,15.987253189086914,5.8122711181640625,1.48573899269104,5.711665153503418,13.541523933410645,64.7300033569336
2017-08-11 00:00:00-03:00,16.086145401000977,5.706514358520508,1.5509281158447266,5.711665153503418,13.662317276000977,65.0999984741211
2017-08-14 00:00:00-03:00,16.24272346496582,5.76379919052124,1.6696540117263794,5.80640983581543,13.934090614318848,66.0199966430664
2017-08-15 00:00:00-03:00,16.300405502319336,5.794646739959717,1.701873779296875,5.887618541717529,13.96860408782959,66.08000183105469
2017-08-16 00:00:00-03:00,16.325130462646484,5.785831451416016,1.8357726335525513,5.838891983032227,13.96860408782959,66.41999816894531
2017-08-17 00:00:00-03:00,16.30864906311035,5.750579833984375,1.6896597146987915,5.795581340789795,13.852129936218262,65.80000305175781
2017-08-18 00:00:00-03:00,16.283924102783203,5.9929423332214355,1.7158852815628052,5.925515651702881,14.136852264404297,66.47000122070312
2017-08-21 00:00:00-03:00,16.26744270324707,5.87837028503418,1.7720829248428345,5.9309282302856445,14.132537841796875,66.44999694824219
2017-08-22 00:00:00-03:00,16.275684356689453,6.076666831970215,1.7532374858856201,6.115345001220703,14.451767921447754,67.77999877929688
2017-08-23 00:00:00-03:00,16.349853515625,6.063446998596191,1.7349549531936646,6.1939897537231445,14.581182479858398,68.19999694824219
2017-08-24 00:00:00-03:00,16.316884994506836,6.081073760986328,1.787442684173584,6.123481273651123,14.628647804260254,68.83999633789062
2017-08-25 00:00:00-03:00,16.35809326171875,6.116325855255127,1.793700098991394,6.05568265914917,14.641581535339355,68.6500015258789
2017-08-28 00:00:00-03:00,16.35809326171875,6.111919403076172,1.8507211208343506,6.058394432067871,14.417250633239746,68.72000122070312
2017-08-29 00:00:00-03:00,16.399295806884766,6.103106498718262,1.858251929283142,6.1126322746276855,14.663156509399414,68.9800033569336
2017-08-30 00:00:00-03:00,16.382816314697266,5.92684268951416,1.9294342994689941,6.063817977905273,14.516477584838867,68.52999877929688
2017-08-31 00:00:00-03:00,16.366334915161133,6.0149736404418945,2.1279983520507812,5.9987335205078125,14.486282348632812,68.41000366210938
2017-09-01 00:00:00-03:00,16.283924102783203,6.1780195236206055,2.1135358810424805,6.109922409057617,14.78825855255127,69.51000213623047
2017-09-04 00:00:00-03:00,16.259201049804688,6.244116306304932,2.3295209407806396,6.115345001220703,14.783502578735352,69.83999633789062
2017-09-05 00:00:00-03:00,16.333372116088867,6.349874496459961,2.4576878547668457,6.128903865814209,14.571992874145508,69.76000213623047
2017-09-06 00:00:00-03:00,16.58883285522461,6.618676662445068,2.5598909854888916,6.172295093536377,14.792128562927246,70.94999694824219
